state,latitude,longitude,county
TX,29.76,-94.87,Chambers
TX,29.78,-95.11,Harris
TX,29.02,-95.39,Brazoria
TX,29.91,-95.05,Harris
TX,30.11,-94.64,Liberty
TX,29.22,-95.34,Brazoria
TX,30.05,-94.89,Liberty
TX,29.69,-95.11,Harris
TX,30.02,-94.58,Liberty
TX,29.45,-95.06,Galveston
TX,28.95,-95.36,Brazoria
TX,28.95,-95.36,Brazoria
TX,29.53,-95.45,Fort Bend
TX,29.51,-95.19,Galveston
TX,29.74,-95.23,Harris
TX,29.51,-95.19,Galveston
TX,29.3,-94.79,Galveston
TX,29.3,-94.79,Galveston
TX,29.3,-94.79,Galveston
TX,29.3,-94.79,Galveston
TX,29.3,-94.79,Galveston
TX,29.3,-94.79,Galveston
TX,29.87,-94.57,Chambers
TX,30.15,-94.73,Liberty
TX,29.81,-95.05,Harris
TX,29.31,-95.01,Galveston
TX,30.13,-94.65,Liberty
TX,29.52,-95.02,Galveston
TX,29.04,-95.44,Brazoria
TX,29.36,-94.99,Galveston
TX,29.66,-95.04,Harris
TX,29.66,-95.04,Harris
TX,29.48,-95.1,Galveston
TX,29.48,-95.1,Galveston
TX,30.04,-94.79,Liberty
TX,29.29,-95.27,Brazoria
TX,29.48,-95.35,Brazoria
TX,29.85,-94.88,Chambers
TX,29.55,-95.27,Brazoria
TX,29.99,-94.74,Liberty
TX,29.37,-95.45,Brazoria
TX,29.55,-95.27,Brazoria
TX,30.28,-94.52,Hardin
TX,29.56,-95.02,Harris
TX,29.66,-95.22,Harris
TX,29.55,-95.27,Brazoria
TX,29.4,-94.95,Galveston
TX,29.4,-94.95,Galveston
TX,29.4,-94.95,Galveston
TX,29.86,-94.69,Chambers
TX,29.53,-95.11,Harris
TX,30.02,-93.85,Orange
TX,30.44,-93.96,Jasper
TX,30.05,-94.33,Jefferson
TX,30.3,-93.75,Newton
TX,30.33,-94.06,Jasper
TX,30.57,-94.17,Tyler
TX,29.5,-94.51,Galveston
TX,29.94,-93.91,Jefferson
TX,29.86,-94.31,Jefferson
TX,29.56,-94.38,Galveston
TX,30.66,-94.38,Tyler
TX,30.37,-94.31,Hardin
TX,30.21,-93.87,Orange
TX,29.97,-93.99,Jefferson
TX,30.03,-94.41,Jefferson
TX,30.1,-93.75,Orange
TX,30.1,-93.75,Orange
TX,30.1,-93.75,Orange
TX,30.03,-93.89,Orange
TX,29.89,-93.92,Jefferson
TX,29.89,-93.92,Jefferson
TX,29.89,-93.92,Jefferson
TX,29.89,-93.92,Jefferson
TX,29.48,-94.57,Galveston
TX,29.97,-93.94,Jefferson
TX,29.73,-93.89,Jefferson
TX,30.34,-94.18,Hardin
TX,30.26,-94.2,Hardin
TX,30.13,-94.4,Hardin
TX,30.69,-94.17,Tyler
TX,29.78,-94.37,Chambers
TX,30.12,-94,Orange
TX,30.37,-94.35,Hardin
TX,30.61,-94.4,Tyler
TX,29.81,-94.38,Chambers
TX,30.12,-94,Orange
TX,30.08,-94.14,Jefferson
TX,30.08,-94.14,Jefferson
TX,30.08,-94.14,Jefferson
TX,30.08,-94.14,Jefferson
TX,30.08,-94.14,Jefferson
TX,30.08,-94.14,Jefferson
TX,30.08,-94.14,Jefferson
TX,30.08,-94.14,Jefferson
TX,30.14,-94.14,Jefferson
TX,30.08,-94.14,Jefferson
TX,30.08,-94.14,Jefferson
TX,30.08,-94.14,Jefferson
TX,30.08,-94.14,Jefferson
TX,30.08,-94.14,Jefferson
TX,30.66,-96.36,Brazos
TX,30.66,-96.36,Brazos
TX,30.66,-96.36,Brazos
TX,30.66,-96.36,Brazos
TX,30.66,-96.36,Brazos
TX,30.66,-96.36,Brazos
TX,30.66,-96.36,Brazos
TX,30.55,-96.03,Grimes
TX,30.74,-95.92,Grimes
TX,30.15,-96.39,Washington
TX,30.15,-96.39,Washington
TX,30.17,-96.59,Washington
TX,30.52,-96.7,Burleson
TX,30.97,-96.67,Robertson
TX,30.59,-96.79,Burleson
TX,30.6,-96.31,Brazos
TX,30.6,-96.31,Brazos
TX,30.6,-96.31,Brazos
TX,30.6,-96.31,Brazos
TX,30.6,-96.31,Brazos
TX,30.6,-96.31,Brazos
TX,31.26,-96.1,Leon
TX,30.43,-96.74,Burleson
TX,30.35,-96.81,Lee
TX,31.14,-96.12,Leon
TX,31.02,-96.48,Robertson
TX,30.78,-96.67,Milam
TX,30.87,-96.59,Robertson
TX,30.73,-96.07,Grimes
TX,30.75,-96.33,Brazos
TX,30.38,-96.56,Burleson
TX,30.95,-95.9,Madison
TX,31.23,-96.25,Leon
TX,30.46,-96.2,Brazos
TX,30.72,-96.56,Robertson
TX,30.38,-96.08,Grimes
TX,30.35,-96.06,Grimes
TX,31.05,-96.4,Robertson
TX,31.03,-96.11,Leon
TX,30.93,-96.08,Madison
TX,30.54,-95.86,Grimes
TX,30.59,-95.98,Grimes
TX,30.63,-95.9,Grimes
TX,30.49,-96.46,Burleson
TX,30.34,-96.53,Burleson
TX,30.33,-96.22,Washington
TX,30.53,-96.3,Brazos
TX,30.91,-96.38,Robertson
TX,28.82,-96.98,Victoria
TX,28.82,-96.98,Victoria
TX,28.82,-96.98,Victoria
TX,28.82,-96.98,Victoria
TX,28.82,-96.98,Victoria
TX,28.39,-96.84,Refugio
TX,28.65,-96.9,Victoria
TX,29.09,-97.28,De Witt
TX,28.97,-96.64,Jackson
TX,28.69,-97.21,Goliad
TX,28.8,-96.35,Jackson
TX,29.04,-96.51,Jackson
TX,28.66,-97.39,Goliad
TX,29.44,-96.94,Lavaca
TX,29.31,-97.3,De Witt
TX,28.87,-96.79,Victoria
TX,28.76,-96.62,Jackson
TX,28.84,-96.46,Jackson
TX,28.81,-96.44,Jackson
TX,28.51,-97.01,Victoria
TX,28.92,-97.3,De Witt
TX,29.57,-97.14,Lavaca
TX,28.91,-97.1,Victoria
TX,28.66,-96.83,Victoria
TX,28.67,-96.55,Calhoun
TX,28.61,-96.62,Calhoun
TX,28.44,-96.4,Calhoun
TX,28.41,-96.71,Calhoun
TX,29.43,-97.17,Lavaca
TX,29.48,-96.8,Lavaca
TX,29.35,-97.08,Lavaca
TX,28.83,-96.83,Victoria
TX,29,-97.15,De Witt
TX,28.43,-96.88,Refugio
TX,28.85,-96.66,Jackson
TX,28.83,-97.41,De Witt
TX,29.2,-97.46,De Witt
TX,29.29,-97.14,Lavaca
TX,28.22,-99.29,La Salle
TX,29.28,-98.73,Bexar
TX,29.72,-99.07,Bandera
TX,29.81,-98.58,Kendall
TX,29.05,-98.85,Frio
TX,29.8,-98.73,Kendall
TX,28.46,-98.35,McMullen
TX,28.75,-98.3,Atascosa
TX,29.34,-98.87,Medina
TX,29.93,-99.03,Kerr
TX,28.85,-98.7,Atascosa
TX,28.78,-98.49,Atascosa
TX,29.97,-98.9,Kendall
TX,28.43,-99.23,La Salle
TX,29.8,-98.73,Bexar
TX,29.14,-98.9,Medina
TX,28.66,-99.17,Frio
TX,28.04,-99.35,La Salle
TX,28.45,-98.81,La Salle
TX,28.33,-98.11,Live Oak
TX,29.56,-98.69,Bexar
TX,30.06,-99.33,Kerr
TX,30.07,-99.23,Kerr
TX,28.91,-98.54,Atascosa
TX,29.96,-98.51,Kendall
TX,30.04,-99.13,Kerr
TX,30.04,-99.13,Kerr
TX,29.3,-98.81,Medina
TX,27.53,-99.48,Webb
TX,27.53,-99.48,Webb
TX,27.53,-99.48,Webb
TX,27.53,-99.48,Webb
TX,27.53,-99.48,Webb
TX,27.53,-99.48,Webb
TX,27.53,-99.48,Webb
TX,27.53,-99.48,Webb
TX,29.06,-98.48,Atascosa
TX,29.23,-98.79,Atascosa
TX,29.41,-98.63,Bexar
TX,29.8,-99.25,Bandera
TX,29.53,-98.93,Medina
TX,29.05,-99.01,Frio
TX,30.16,-99.36,Kerr
TX,29.19,-98.85,Medina
TX,28.41,-98.06,Live Oak
TX,28.88,-99.09,Frio
TX,28.79,-98.24,Atascosa
TX,29.71,-98.93,Bandera
TX,28.96,-98.49,Atascosa
TX,29.03,-98.57,Atascosa
TX,29.43,-98.88,Medina
TX,27.19,-99.32,Zapata
TX,29.22,-98.65,Atascosa
TX,29.86,-98.4,Comal
TX,28.46,-98.17,Live Oak
TX,28.45,-98.54,McMullen
TX,29.25,-98.62,Bexar
TX,29.95,-98.8,Kendall
TX,28.62,-98.27,Live Oak
TX,26.89,-99.26,Zapata
TX,29.37,-98.25,Bexar
TX,28.4,-97.74,Bee
TX,28.4,-97.74,Bee
TX,28.5,-97.53,Goliad
TX,29.57,-98.23,Guadalupe
TX,29.51,-98.31,Bexar
TX,29.03,-97.75,Karnes
TX,29.25,-98.33,Bexar
TX,28.98,-98.02,Karnes
TX,29.13,-98.15,Wilson
TX,29.66,-97.96,Guadalupe
TX,29.13,-97.8,Karnes
TX,28.93,-97.98,Karnes
TX,28.88,-97.9,Karnes
TX,28.81,-97.85,Karnes
TX,29.35,-98.11,Wilson
TX,29.39,-97.77,Gonzales
TX,29.59,-98.04,Guadalupe
TX,29.57,-98.14,Guadalupe
TX,28.55,-97.97,Bee
TX,29.7,-98.11,Comal
TX,29.7,-98.11,Comal
TX,29.7,-98.11,Comal
TX,29.87,-98.26,Comal
TX,29.7,-98.11,Comal
TX,29.26,-97.76,Gonzales
TX,28.92,-97.61,De Witt
TX,28.53,-97.79,Bee
TX,29.25,-97.83,Wilson
TX,28.97,-97.87,Karnes
TX,28.64,-98,Karnes
TX,28.57,-97.8,Bee
TX,29.07,-98.08,Wilson
TX,29.55,-98.3,Bexar
TX,29.55,-98.3,Bexar
TX,28.88,-97.71,Karnes
TX,29.42,-98.21,Bexar
TX,29.55,-98.26,Guadalupe
TX,29.57,-97.96,Guadalupe
TX,29.57,-97.96,Guadalupe
TX,29.27,-97.63,Gonzales
TX,29.23,-97.96,Wilson
TX,29.26,-98.06,Wilson
TX,28.56,-97.8,Bee
TX,29.73,-98.45,Comal
TX,28.98,-97.5,De Witt
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.42,-98.49,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Comal
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.53,-98.42,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.42,-98.49,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,29.45,-98.5,Bexar
TX,27.78,-97.9,Nueces
TX,27.75,-98.06,Jim Wells
TX,27.75,-98.06,Jim Wells
TX,27.9,-97.14,San Patricio
TX,27.9,-97.14,San Patricio
TX,26.82,-97.75,Kenedy
TX,27.85,-97.79,Nueces
TX,28.09,-97.21,Refugio
TX,27.59,-98.4,Duval
TX,27.63,-98.08,Jim Wells
TX,27.58,-97.79,Nueces
TX,27.42,-98.84,Webb
TX,27.58,-97.45,Nueces
TX,27.38,-98.27,Duval
TX,28.2,-97.93,Live Oak
TX,27.67,-97.75,Nueces
TX,27.93,-97.66,San Patricio
TX,26.93,-98.13,Brooks
TX,27.22,-98.14,Brooks
TX,27.88,-98.61,Duval
TX,28.07,-97.03,Aransas
TX,27.92,-97.29,San Patricio
TX,26.88,-98.88,Jim Hogg
TX,27.31,-98.68,Jim Hogg
TX,27.87,-97.2,San Patricio
TX,27.5,-97.86,Kleberg
TX,27.5,-97.86,Kleberg
TX,28.09,-97.82,San Patricio
TX,27.43,-98.93,Webb
TX,27.94,-97.58,San Patricio
TX,27.45,-98.91,Webb
TX,27.95,-97.93,Jim Wells
TX,27.82,-97.06,Nueces
TX,27.87,-97.32,San Patricio
TX,27.35,-98.12,Jim Wells
TX,27.42,-98.55,Duval
TX,28.3,-97.27,Refugio
TX,27.28,-97.81,Kleberg
TX,27.79,-97.66,Nueces
TX,28.04,-97.05,Aransas
TX,28.04,-97.05,Aransas
TX,28.01,-97.88,Live Oak
TX,27.75,-98.23,Duval
TX,27.21,-97.8,Kenedy
TX,28.03,-97.5,San Patricio
TX,28.23,-97.68,Bee
TX,27.98,-97.39,San Patricio
TX,28.15,-97.73,Bee
TX,28.23,-97.32,Refugio
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.79,-97.42,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.79,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.79,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,27.79,-97.39,Nueces
TX,27.8,-97.39,Nueces
TX,26.21,-98.23,Hidalgo
TX,26.21,-98.23,Hidalgo
TX,26.21,-98.23,Hidalgo
TX,26.21,-98.23,Hidalgo
TX,26.21,-98.23,Hidalgo
TX,26.18,-98.11,Hidalgo
TX,25.92,-97.48,Cameron
TX,25.92,-97.48,Cameron
TX,25.92,-97.48,Cameron
TX,25.92,-97.48,Cameron
TX,25.92,-97.48,Cameron
TX,26.24,-97.72,Cameron
TX,26.64,-98.4,Starr
TX,26.16,-98.05,Hidalgo
TX,26.29,-97.96,Hidalgo
TX,26.29,-98.16,Hidalgo
TX,26.29,-98.16,Hidalgo
TX,26.46,-98.25,Hidalgo
TX,26.35,-98.11,Hidalgo
TX,26.29,-97.99,Hidalgo
TX,26.56,-99.12,Starr
TX,26.33,-98.71,Starr
TX,26.39,-98.55,Starr
TX,26.42,-97.98,Hidalgo
TX,26.19,-97.68,Cameron
TX,26.19,-97.68,Cameron
TX,26.19,-97.68,Cameron
TX,26.19,-97.68,Cameron
TX,26.1,-98.25,Hidalgo
TX,26.3,-97.94,Hidalgo
TX,26.15,-97.82,Cameron
TX,26.24,-98.47,Hidalgo
TX,26.53,-97.88,Willacy
TX,26.29,-97.92,Hidalgo
TX,26.6,-98.19,Hidalgo
TX,26.72,-99.1,Zapata
TX,26.33,-98.46,Hidalgo
TX,26.07,-97.47,Cameron
TX,26.1,-97.65,Cameron
TX,26.1,-97.47,Cameron
TX,26.41,-97.78,Willacy
TX,26.14,-97.92,Hidalgo
TX,26.21,-98.31,Hidalgo
TX,26.21,-98.31,Hidalgo
TX,26.31,-98.35,Hidalgo
TX,26.03,-97.55,Cameron
TX,26.23,-98.44,Hidalgo
TX,26.18,-98.18,Hidalgo
TX,26.07,-97.22,Cameron
TX,26.09,-97.96,Hidalgo
TX,26.47,-97.78,Willacy
TX,26.37,-98.82,Starr
TX,26.23,-97.58,Cameron
TX,26.4,-99.01,Starr
TX,26.5,-99.07,Starr
TX,26.13,-97.63,Cameron
TX,26.73,-98.39,Starr
TX,26.19,-98.15,Hidalgo
TX,26.5,-97.63,Willacy
TX,26.74,-98.52,Starr
TX,26.1,-97.65,Cameron
TX,26.25,-97.82,Cameron
TX,26.34,-97.79,Willacy
TX,26.28,-98.56,Hidalgo
TX,26.16,-97.98,Hidalgo
TX,26.41,-97.23,Cameron
TX,26.55,-97.43,Willacy
TX,26.16,-97.98,Hidalgo
TX,30.11,-97.3,Bastrop
TX,29.53,-97.68,Gonzales
TX,30.74,-98.05,Burnet
TX,30.09,-98.42,Blanco
TX,30.83,-98.49,Llano
TX,30.86,-97.91,Burnet
TX,30.79,-98.43,Llano
TX,30.08,-97.83,Hays
TX,30.76,-98.22,Burnet
TX,30.08,-97.5,Bastrop
TX,30.51,-97.83,Williamson
TX,29.43,-97.56,Gonzales
TX,30.46,-97.38,Williamson
TX,29.87,-97.53,Caldwell
TX,30.16,-97.6,Travis
TX,30.47,-99.18,Gillespie
TX,30.11,-98.03,Hays
TX,30.18,-98.08,Hays
TX,30.34,-97.37,Bastrop
TX,29.75,-97.76,Caldwell
TX,29.96,-98.26,Comal
TX,30.27,-98.87,Gillespie
TX,30.64,-97.68,Williamson
TX,30.64,-97.68,Williamson
TX,30.64,-97.68,Williamson
TX,29.5,-97.44,Gonzales
TX,30.51,-97.83,Williamson
TX,30.3,-99.25,Gillespie
TX,29.66,-97.48,Gonzales
TX,30.7,-97.73,Williamson
TX,30.54,-97.54,Williamson
TX,30.22,-98.53,Blanco
TX,30.27,-98.4,Blanco
TX,29.65,-97.81,Guadalupe
TX,30.66,-98.45,Llano
TX,29.99,-97.87,Hays
TX,30.56,-97.86,Williamson
TX,30.66,-97.92,Williamson
TX,30.75,-98.67,Llano
TX,29.87,-97.67,Caldwell
TX,30.56,-97.86,Travis
TX,30.56,-97.86,Williamson
TX,29.68,-97.64,Caldwell
TX,30.3,-97.22,Bastrop
TX,30.45,-97.71,Williamson
TX,30.13,-97.89,Travis
TX,30.34,-97.55,Travis
TX,30.57,-98.27,Burnet
TX,29.84,-97.84,Caldwell
TX,29.88,-97.83,Caldwell
TX,30.57,-98.27,Llano
TX,29.59,-97.59,Gonzales
TX,30.21,-97.11,Bastrop
TX,30.44,-97.62,Travis
TX,29.71,-97.72,Caldwell
TX,29.99,-97.39,Bastrop
TX,30.43,-98.35,Blanco
TX,30.51,-97.67,Williamson
TX,30.54,-97.64,Williamson
TX,29.88,-97.92,Hays
TX,29.88,-97.92,Hays
TX,30.48,-98.16,Travis
TX,29.78,-97.83,Guadalupe
TX,30.2,-98.65,Gillespie
TX,30.88,-98.46,Llano
TX,30.75,-97.59,Williamson
TX,30.67,-97.59,Williamson
TX,30.4,-98.7,Gillespie
TX,29.99,-98.1,Hays
TX,29.35,-97.5,Gonzales
TX,30.51,-97.67,Williamson
TX,30.51,-97.67,Williamson
TX,30.51,-97.67,Williamson
TX,30.51,-97.67,Williamson
TX,30.44,-97.62,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Williamson
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Williamson
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Hays
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.35,-97.65,Travis
TX,30.26,-97.74,Travis
TX,30.26,-97.74,Travis
TX,30.37,-97.68,Travis
TX,30.27,-97.74,Travis
TX,29.21,-99.78,Uvalde
TX,29.21,-99.78,Uvalde
TX,28.44,-99.76,Dimmit
TX,29.7,-100.03,Edwards
TX,28.94,-99.61,Zavala
TX,28.56,-99.57,Dimmit
TX,29.31,-100.41,Kinney
TX,29.66,-100.01,Real
TX,28.52,-99.85,Dimmit
TX,28.35,-99.61,Dimmit
TX,29.68,-101.16,Val Verde
TX,29.51,-99.73,Uvalde
TX,28.68,-99.82,Zavala
TX,29.37,-100.89,Val Verde
TX,29.37,-100.89,Val Verde
TX,29.37,-100.89,Val Verde
TX,29.35,-100.78,Val Verde
TX,29.37,-100.89,Val Verde
TX,29.35,-99.31,Medina
TX,30.05,-102.12,Terrell
TX,28.7,-100.49,Maverick
TX,28.7,-100.49,Maverick
TX,28.51,-100.31,Maverick
TX,29.35,-99.15,Medina
TX,29.3,-99.63,Uvalde
TX,29.81,-101.56,Val Verde
TX,28.94,-99.84,Zavala
TX,29.72,-99.76,Real
TX,28.95,-100.63,Maverick
TX,29.63,-99.73,Real
TX,30.01,-100.21,Edwards
TX,29.32,-99.46,Uvalde
TX,29.63,-99.28,Bandera
TX,29.61,-99.53,Uvalde
TX,29.73,-99.55,Bandera
TX,29.15,-99.13,Medina
TX,30.02,-96.44,Austin
TX,30.14,-96.68,Fayette
TX,29.84,-96.32,Colorado
TX,29.7,-96.55,Colorado
TX,29.74,-96.46,Colorado
TX,29.83,-96.7,Fayette
TX,29.9,-96.67,Fayette
TX,29.68,-97.1,Fayette
TX,30.18,-96.92,Lee
TX,29.67,-96.54,Colorado
TX,29.99,-96.49,Austin
TX,29.9,-96.87,Fayette
TX,30.23,-96.76,Lee
TX,30.41,-97,Lee
TX,30.31,-96.97,Lee
TX,29.81,-97.06,Fayette
TX,29.87,-96.49,Austin
TX,29.62,-96.8,Colorado
TX,29.92,-96.95,Fayette
TX,29.93,-97.3,Bastrop
TX,30.06,-96.69,Fayette
TX,29.68,-96.9,Fayette
TX,30,-97.15,Bastrop
TX,29.69,-97.29,Gonzales
TX,30.05,-96.92,Fayette
TX,30.06,-96.69,Fayette
TX,29.7,-96.77,Colorado
TX,29.96,-97.03,Fayette
TX,35.27,-102.66,Oldham
TX,35.21,-100.73,Gray
TX,35.6,-100.1,Wheeler
TX,36.45,-100.54,Lipscomb
TX,35.65,-101.4,Hutchinson
TX,35.65,-101.4,Hutchinson
TX,34.51,-102.88,Parmer
TX,35.51,-102.25,Oldham
TX,35.58,-100.28,Wheeler
TX,35.19,-102.06,Potter
TX,36.04,-102.01,Moore
TX,35.91,-100.38,Hemphill
TX,34.98,-101.92,Randall
TX,34.98,-101.92,Randall
TX,35.68,-102.33,Hartley
TX,35.1,-101.36,Armstrong
TX,33.99,-101.99,Hale
TX,36.06,-102.51,Dallam
TX,36.44,-100.32,Lipscomb
TX,34.91,-102.19,Deaf Smith
TX,34.54,-102.31,Castro
TX,35.86,-101.96,Moore
TX,34.23,-102.4,Lamb
TX,34.28,-101.89,Hale
TX,36.32,-100.96,Ochiltree
TX,36.43,-100.14,Lipscomb
TX,34.63,-102.72,Parmer
TX,35.64,-101.59,Hutchinson
TX,35.2,-101.1,Carson
TX,36.25,-101.41,Hansford
TX,34.06,-101.84,Hale
TX,34.74,-101.85,Randall
TX,34.38,-102.11,Castro
TX,35.88,-102.39,Hartley
TX,34.82,-102.39,Deaf Smith
TX,36.12,-100.02,Lipscomb
TX,36.45,-102.24,Dallam
TX,34.36,-101.74,Swisher
TX,34.39,-102.61,Parmer
TX,35.43,-100.8,Gray
TX,36.23,-100.27,Lipscomb
TX,35.23,-100.6,Gray
TX,35.63,-101.96,Moore
TX,35.69,-100.64,Roberts
TX,35.53,-100.44,Wheeler
TX,36.06,-101.47,Hansford
TX,34.54,-102.1,Castro
TX,34.17,-102.13,Lamb
TX,35.54,-100.96,Gray
TX,35.54,-100.96,Gray
TX,35.34,-101.38,Carson
TX,36.39,-100.8,Ochiltree
TX,34.19,-101.72,Hale
TX,34.19,-101.72,Hale
TX,35.05,-100.28,Collingsworth
TX,35.7,-101.53,Hutchinson
TX,35.21,-100.24,Wheeler
TX,35.57,-101.17,Carson
TX,36.19,-101.19,Hansford
TX,34.23,-102.3,Lamb
TX,35.82,-101.44,Hutchinson
TX,36.33,-102.07,Sherman
TX,34.74,-102.51,Castro
TX,36.01,-101.82,Moore
TX,36.37,-103.01,Dallam
